Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = False
wandb_project = 'CS182-final-project'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# each encryption key's prompt has 1024 plaintext/ciphertext pairs
# 256 batch size * 2048 block size * 1 gradient_accumulation_steps = 524,288
batch_size = 256
block_size = 2048
gradient_accumulation_steps = 1

# this makes total number of tokens be ~524M, with ~262M input/output pairs
max_iters = 1000
lr_decay_iters = 1000

# eval stuff
eval_interval = 100
eval_iters = 50
log_interval = 1

# weight decay
weight_decay = 1e-1

Overriding: wandb_run_name = lr-1e-3
Overriding: learning_rate = 0.001
Overriding: batch_size = 64
Overriding: gradient_accumulation_steps = 1
Overriding: max_iters = 20000
Overriding: lr_decay_iters = 20000
Overriding: eval_interval = 5000
Overriding: eval_iters = 50
Overriding: log_interval = 1
Overriding: weight_decay = 0.1
tokens per iteration will be: 131,072
Using vocab size of 28 (a-z + separators)
/pscratch/sd/a/adityat/CS182-project/train.py:260: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Initializing a new model from scratch
number of parameters: 9.45M
num decayed parameter tensors: 50, with 9,968,640 parameters
num non-decayed parameter tensors: 25, with 6,400 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 79: loss 2.9041, time 164.48ms, mfu 33.47%
iter 80: loss 2.9047, time 164.96ms, mfu 33.49%
iter 81: loss 2.9010, time 166.78ms, mfu 33.47%
iter 82: loss 2.9093, time 165.05ms, mfu 33.49%
iter 83: loss 2.9045, time 165.39ms, mfu 33.50%
iter 84: loss 2.9028, time 165.31ms, mfu 33.51%
iter 85: loss 2.9113, time 166.20ms, mfu 33.50%
iter 86: loss 2.9022, time 163.80ms, mfu 33.54%
iter 87: loss 2.9089, time 164.66ms, mfu 33.56%
iter 88: loss 2.9119, time 165.50ms, mfu 33.56%
iter 89: loss 2.9067, time 164.69ms, mfu 33.58%
iter 90: loss 2.9008, time 166.04ms, mfu 33.56%
iter 91: loss 2.8970, time 164.33ms, mfu 33.59%
iter 92: loss 2.9016, time 165.79ms, mfu 33.58%
iter 93: loss 2.8960, time 165.04ms, mfu 33.59%
iter 94: loss 2.9032, time 166.24ms, mfu 33.57%
iter 95: loss 2.9023, time 165.09ms, mfu 33.57%
iter 96: loss 2.8960, time 165.15ms, mfu 33.58%
iter 97: loss 2.9015, time 166.30ms, mfu 33.56%
iter 98: loss 2.8994, time 166.40ms, mfu 33.54%
iter 99: loss 2.8986, time 166.05ms, mfu 33.53%
iter 100: loss 2.8972, time 165.10ms, mfu 33.54%
iter 101: loss 2.8931, time 165.61ms, mfu 33.54%
iter 102: loss 2.9058, time 167.21ms, mfu 33.51%
iter 103: loss 2.8954, time 165.11ms, mfu 33.52%
iter 104: loss 2.9015, time 165.57ms, mfu 33.53%
iter 105: loss 2.9049, time 166.35ms, mfu 33.51%
iter 106: loss 2.8979, time 166.66ms, mfu 33.49%
iter 107: loss 2.8976, time 165.80ms, mfu 33.49%
iter 108: loss 2.8983, time 166.01ms, mfu 33.49%
iter 109: loss 2.9027, time 165.44ms, mfu 33.50%
iter 110: loss 2.8989, time 166.65ms, mfu 33.48%
iter 111: loss 2.9046, time 166.59ms, mfu 33.47%
iter 112: loss 2.8959, time 166.97ms, mfu 33.45%
iter 113: loss 2.8963, time 166.02ms, mfu 33.45%
iter 114: loss 2.8959, time 167.84ms, mfu 33.41%
iter 115: loss 2.9076, time 167.18ms, mfu 33.39%
iter 116: loss 2.8941, time 165.24ms, mfu 33.41%
iter 117: loss 2.8962, time 164.55ms, mfu 33.45%
iter 118: loss 2.9023, time 165.24ms, mfu 33.46%
iter 119: loss 2.8987, time 168.49ms, mfu 33.41%
iter 120: loss 2.8928, time 165.37ms, mfu 33.43%
iter 121: loss 2.8855, time 167.16ms, mfu 33.41%
iter 122: loss 2.8865, time 166.63ms, mfu 33.40%
iter 123: loss 2.8888, time 167.63ms, mfu 33.38%
iter 124: loss 2.9022, time 166.66ms, mfu 33.37%
iter 125: loss 2.8847, time 166.13ms, mfu 33.38%
iter 126: loss 2.8913, time 166.37ms, mfu 33.38%
iter 127: loss 2.8894, time 165.89ms, mfu 33.39%
iter 128: loss 2.8882, time 166.47ms, mfu 33.38%
iter 129: loss 2.9002, time 167.15ms, mfu 33.37%
iter 130: loss 2.8968, time 165.27ms, mfu 33.39%
iter 131: loss 2.8701, time 165.82ms, mfu 33.40%
iter 132: loss 2.8950, time 167.64ms, mfu 33.38%
iter 133: loss 2.8938, time 167.01ms, mfu 33.36%
iter 134: loss 2.8924, time 166.89ms, mfu 33.35%
iter 135: loss 2.8868, time 167.74ms, mfu 33.33%
iter 136: loss 2.8707, time 166.98ms, mfu 33.32%
iter 137: loss 2.8787, time 166.49ms, mfu 33.33%
iter 138: loss 2.8826, time 167.63ms, mfu 33.31%
iter 139: loss 2.8867, time 169.79ms, mfu 33.25%
iter 140: loss 2.8731, time 166.72ms, mfu 33.25%
iter 141: loss 2.8705, time 168.53ms, mfu 33.22%
iter 142: loss 2.8786, time 166.34ms, mfu 33.24%
iter 143: loss 2.8901, time 166.47ms, mfu 33.25%
iter 144: loss 2.8774, time 166.92ms, mfu 33.25%
iter 145: loss 2.8874, time 165.02ms, mfu 33.29%
iter 146: loss 2.8770, time 166.04ms, mfu 33.31%
iter 147: loss 2.8834, time 166.96ms, mfu 33.31%
iter 148: loss 2.8791, time 165.62ms, mfu 33.33%
iter 149: loss 2.8756, time 167.18ms, mfu 33.32%
iter 150: loss 2.8782, time 166.25ms, mfu 33.33%
iter 151: loss 2.8857, time 167.19ms, mfu 33.32%
iter 152: loss 2.8897, time 165.82ms, mfu 33.33%
iter 153: loss 2.8772, time 166.31ms, mfu 33.34%
iter 154: loss 2.8928, time 166.45ms, mfu 33.34%
iter 155: loss 2.8688, time 167.23ms, mfu 33.33%
iter 156: loss 2.8653, time 167.46ms, mfu 33.31%
iter 157: loss 2.8594, time 167.87ms, mfu 33.29%
iter 158: loss 2.8656, time 165.27ms, mfu 33.32%
iter 159: loss 2.8651, time 165.12ms, mfu 33.35%
iter 160: loss 2.8602, time 165.14ms, mfu 33.38%
iter 161: loss 2.8467, time 165.96ms, mfu 33.39%
iter 162: loss 2.8421, time 167.22ms, mfu 33.37%
iter 163: loss 2.9118, time 168.22ms, mfu 33.34%
iter 164: loss 2.8593, time 166.64ms, mfu 33.34%
iter 165: loss 2.8553, time 164.89ms, mfu 33.37%
iter 166: loss 2.8245, time 166.23ms, mfu 33.37%
iter 167: loss 2.8278, time 166.31ms, mfu 33.38%
iter 168: loss 2.8229, time 166.82ms, mfu 33.37%
iter 169: loss 2.8390, time 167.30ms, mfu 33.35%
iter 170: loss 2.8438, time 166.18ms, mfu 33.36%
iter 171: loss 2.8377, time 165.05ms, mfu 33.39%
iter 172: loss 2.8359, time 165.02ms, mfu 33.41%
iter 173: loss 2.8389, time 166.66ms, mfu 33.40%
iter 174: loss 2.8022, time 167.29ms, mfu 33.38%
iter 175: loss 2.8419, time 167.69ms, mfu 33.36%
iter 176: loss 2.8274, time 166.69ms, mfu 33.35%
iter 177: loss 2.8142, time 165.70ms, mfu 33.37%
iter 178: loss 2.8229, time 166.71ms, mfu 33.36%
iter 179: loss 2.8167, time 167.57ms, mfu 33.34%
iter 180: loss 2.8304, time 166.13ms, mfu 33.35%
